OBJECTID,route_id,direction_id,time_period,speed_mph,district_name,org_id,agency,base64_url,route_name,Shape_Length
87,383,0,offpeak,16.03972121,04 - Oakland,recEEJVeGrHGoTwgj,Eastern Contra Costa Transit Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD0zRA==,Blue Goose Park / Antioch BART,0.233711258110404
88,383,0,peak,14.31805957,04 - Oakland,recEEJVeGrHGoTwgj,Eastern Contra Costa Transit Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD0zRA==,Blue Goose Park / Antioch BART,0.233711258110404
89,383,0,all_day,15.05383507,04 - Oakland,recEEJVeGrHGoTwgj,Eastern Contra Costa Transit Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD0zRA==,Blue Goose Park / Antioch BART,0.233711258110404
90,11797,1,offpeak,10.09836018,05 - San Luis Obispo,recMM99msxjmc6PPv,City of San Luis Obispo,aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,4B - Monterey / Cal Poly / Ramona Drive,0.0948637368774671
91,11797,1,peak,10.88477102,05 - San Luis Obispo,recMM99msxjmc6PPv,City of San Luis Obispo,aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,4B - Monterey / Cal Poly / Ramona Drive,0.0948637368774671
92,11797,1,all_day,10.49460746,05 - San Luis Obispo,recMM99msxjmc6PPv,City of San Luis Obispo,aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,4B - Monterey / Cal Poly / Ramona Drive,0.0948637368774671
93,150,0,offpeak,17.77331266,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Rafael - San Francisco,0.334442205509801
94,150,0,peak,15.9904617,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Rafael - San Francisco,0.334442205509801
95,150,0,all_day,16.87134469,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Rafael - San Francisco,0.334442205509801
96,150,1,offpeak,19.4658599,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Rafael - San Francisco,0.317040346671745
97,150,1,peak,18.63469286,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Rafael - San Francisco,0.317040346671745
98,150,1,all_day,19.04221202,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Rafael - San Francisco,0.317040346671745
99,6306,1,offpeak,14.72359962,08 - San Bernardino,recHbquam1bWEwC3P,Mountain Area Regional Transit Authority,aHR0cHM6Ly9tb3VudGFpbnRyYW5zaXQuc3luY3JvbWF0aWNzLmNvbS9ndGZz,Mountain Meadows - The Village - Meadow Park - Bear City - North Shore,0.113894229959766
100,6306,1,peak,14.02105558,08 - San Bernardino,recHbquam1bWEwC3P,Mountain Area Regional Transit Authority,aHR0cHM6Ly9tb3VudGFpbnRyYW5zaXQuc3luY3JvbWF0aWNzLmNvbS9ndGZz,Mountain Meadows - The Village - Meadow Park - Bear City - North Shore,0.113894229959766
101,6306,1,all_day,14.40741149,08 - San Bernardino,recHbquam1bWEwC3P,Mountain Area Regional Transit Authority,aHR0cHM6Ly9tb3VudGFpbnRyYW5zaXQuc3luY3JvbWF0aWNzLmNvbS9ndGZz,Mountain Meadows - The Village - Meadow Park - Bear City - North Shore,0.113894229959766
102,6306,0,offpeak,15.93790666,08 - San Bernardino,recHbquam1bWEwC3P,Mountain Area Regional Transit Authority,aHR0cHM6Ly9tb3VudGFpbnRyYW5zaXQuc3luY3JvbWF0aWNzLmNvbS9ndGZz,Mountain Meadows - The Village - Meadow Park - Bear City - North Shore,0.112256160481483
103,6306,0,peak,16.62972148,08 - San Bernardino,recHbquam1bWEwC3P,Mountain Area Regional Transit Authority,aHR0cHM6Ly9tb3VudGFpbnRyYW5zaXQuc3luY3JvbWF0aWNzLmNvbS9ndGZz,Mountain Meadows - The Village - Meadow Park - Bear City - North Shore,0.112256160481483
104,6306,0,all_day,16.23345551,08 - San Bernardino,recHbquam1bWEwC3P,Mountain Area Regional Transit Authority,aHR0cHM6Ly9tb3VudGFpbnRyYW5zaXQuc3luY3JvbWF0aWNzLmNvbS9ndGZz,Mountain Meadows - The Village - Meadow Park - Bear City - North Shore,0.112256160481483
105,37,0,offpeak,10.15185692,03 - Marysville,recH2FdHvrL7nIpHA,Yolo County Transportation District,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,SOUTHPORT TO DOWNTOWN,0.298100331533111
106,37,0,peak,11.82655767,03 - Marysville,recH2FdHvrL7nIpHA,Yolo County Transportation District,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,SOUTHPORT TO DOWNTOWN,0.298100331533111
107,37,0,all_day,11.0406468,03 - Marysville,recH2FdHvrL7nIpHA,Yolo County Transportation District,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,SOUTHPORT TO DOWNTOWN,0.298100331533111
108,1,1,offpeak,14.95564966,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,FTC/Fairfield Walmart,0.127610017520294
109,1,1,peak,12.91235191,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,FTC/Fairfield Walmart,0.127610017520294
110,1,1,all_day,13.65616278,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,FTC/Fairfield Walmart,0.127610017520294
111,1,0,offpeak,13.27046418,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,FTC/Fairfield Walmart,0.0709684599755145
112,1,0,peak,12.36904337,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,FTC/Fairfield Walmart,0.0709684599755145
113,1,0,all_day,12.7386027,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,FTC/Fairfield Walmart,0.0709684599755145
114,578,0,offpeak,38.09848752,06 - Fresno,recWLwvtjXhiVWjKt,Madera County,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,0.352149381877763
115,578,0,peak,31.76382214,06 - Fresno,recWLwvtjXhiVWjKt,Madera County,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,0.352149381877763
116,578,0,all_day,34.02689344,06 - Fresno,recWLwvtjXhiVWjKt,Madera County,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,0.352149381877763
117,578,1,offpeak,29.76050422,06 - Fresno,recWLwvtjXhiVWjKt,Madera County,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,0.355119967955927
118,578,1,peak,31.41476746,06 - Fresno,recWLwvtjXhiVWjKt,Madera County,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,0.355119967955927
119,578,1,all_day,30.70972513,06 - Fresno,recWLwvtjXhiVWjKt,Madera County,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9tYWRlcmFjdGMtY2EtdXMvbWFkZXJhY3RjLWNhLXVzLnppcA==,Monday through Friday. From Downtown Madera to Chowchilla via Fairmead.,0.355119967955927
120,4,0,offpeak,14.52256716,04 - Oakland,recsNvWvLQwGsoxlE,City of Santa Rosa,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,"Route 4 provides service to Montgomery Village and the Rincon Valley area of Santa Rosa which includes service to Olivers, Maria Carillo HS, and Safeway.",0.185875691378142
121,4,0,peak,11.84514748,04 - Oakland,recsNvWvLQwGsoxlE,City of Santa Rosa,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,"Route 4 provides service to Montgomery Village and the Rincon Valley area of Santa Rosa which includes service to Olivers, Maria Carillo HS, and Safeway.",0.185875691378142
122,4,0,all_day,12.68534055,04 - Oakland,recsNvWvLQwGsoxlE,City of Santa Rosa,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,"Route 4 provides service to Montgomery Village and the Rincon Valley area of Santa Rosa which includes service to Olivers, Maria Carillo HS, and Safeway.",0.185875691378142
123,4SCH,1,offpeak,10.16368061,07 - Los Angeles,recX4nQfupRQf3xGD,City of Gardena,aHR0cHM6Ly9yaWRlZ3RyYW5zLmNvbS9ndGZzLnppcA==,Line 4 School,0.104963646649847
124,4SCH,1,all_day,10.16368061,07 - Los Angeles,recX4nQfupRQf3xGD,City of Gardena,aHR0cHM6Ly9yaWRlZ3RyYW5zLmNvbS9ndGZzLnppcA==,Line 4 School,0.104963646649847
125,4SCH,0,offpeak,10.47004553,07 - Los Angeles,recX4nQfupRQf3xGD,City of Gardena,aHR0cHM6Ly9yaWRlZ3RyYW5zLmNvbS9ndGZzLnppcA==,Line 4 School,0.0936923754266225
126,4SCH,0,all_day,10.47004553,07 - Los Angeles,recX4nQfupRQf3xGD,City of Gardena,aHR0cHM6Ly9yaWRlZ3RyYW5zLmNvbS9ndGZzLnppcA==,Line 4 School,0.0936923754266225
127,CLEB,0,offpeak,8.86914888,07 - Los Angeles,rec2LbE0IBKBAkvQr,City of West Hollywood,aHR0cHM6Ly93d3cud2Voby5vcmcvaG9tZS9zaG93ZG9jdW1lbnQ_aWQ9NTMzODMmdD02Mzg1NDQ5NjQyNjA4OTYxMDY=,Cityline Local-East,0.130302199798861
128,CLEB,0,peak,6.75432614,07 - Los Angeles,rec2LbE0IBKBAkvQr,City of West Hollywood,aHR0cHM6Ly93d3cud2Voby5vcmcvaG9tZS9zaG93ZG9jdW1lbnQ_aWQ9NTMzODMmdD02Mzg1NDQ5NjQyNjA4OTYxMDY=,Cityline Local-East,0.130302199798861
129,CLEB,0,all_day,7.59618876,07 - Los Angeles,rec2LbE0IBKBAkvQr,City of West Hollywood,aHR0cHM6Ly93d3cud2Voby5vcmcvaG9tZS9zaG93ZG9jdW1lbnQ_aWQ9NTMzODMmdD02Mzg1NDQ5NjQyNjA4OTYxMDY=,Cityline Local-East,0.130302199798861
130,11,0,offpeak,2.33261342,04 - Oakland,recUbGDXhPdx3494b,City of Petaluma,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1QRQ==,East West Connector,0.0418856204271815
131,11,0,all_day,2.33261342,04 - Oakland,recUbGDXhPdx3494b,City of Petaluma,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1QRQ==,East West Connector,0.0418856204271815
132,4,1,offpeak,11.93459026,07 - Los Angeles,recPkUZgzjCjk5GrV,City of Norwalk,aHR0cHM6Ly9udHMucmlkZXJhbGVydHMuY29tL0luZm9Qb2ludC9HVEZTLVppcC5hc2h4,Imperial Highway/Metrolink Station/C Lin,0.152216646900432
133,4,1,peak,11.67994559,07 - Los Angeles,recPkUZgzjCjk5GrV,City of Norwalk,aHR0cHM6Ly9udHMucmlkZXJhbGVydHMuY29tL0luZm9Qb2ludC9HVEZTLVppcC5hc2h4,Imperial Highway/Metrolink Station/C Lin,0.152216646900432
134,4,1,all_day,11.81703491,07 - Los Angeles,recPkUZgzjCjk5GrV,City of Norwalk,aHR0cHM6Ly9udHMucmlkZXJhbGVydHMuY29tL0luZm9Qb2ludC9HVEZTLVppcC5hc2h4,Imperial Highway/Metrolink Station/C Lin,0.152216646900432
135,HHL,0,peak,9.96300637,07 - Los Angeles,rec2LbE0IBKBAkvQr,City of West Hollywood,aHR0cHM6Ly93d3cud2Voby5vcmcvaG9tZS9zaG93ZG9jdW1lbnQ_aWQ9NTMzODMmdD02Mzg1NDQ5NjQyNjA4OTYxMDY=,Cityline Commuter,0.0731140862595874
136,HHL,0,all_day,9.96300637,07 - Los Angeles,rec2LbE0IBKBAkvQr,City of West Hollywood,aHR0cHM6Ly93d3cud2Voby5vcmcvaG9tZS9zaG93ZG9jdW1lbnQ_aWQ9NTMzODMmdD02Mzg1NDQ5NjQyNjA4OTYxMDY=,Cityline Commuter,0.0731140862595874
137,HHL,1,peak,6.92096073,07 - Los Angeles,rec2LbE0IBKBAkvQr,City of West Hollywood,aHR0cHM6Ly93d3cud2Voby5vcmcvaG9tZS9zaG93ZG9jdW1lbnQ_aWQ9NTMzODMmdD02Mzg1NDQ5NjQyNjA4OTYxMDY=,Cityline Commuter,0.0605514466125305
138,HHL,1,all_day,6.92096073,07 - Los Angeles,rec2LbE0IBKBAkvQr,City of West Hollywood,aHR0cHM6Ly93d3cud2Voby5vcmcvaG9tZS9zaG93ZG9jdW1lbnQ_aWQ9NTMzODMmdD02Mzg1NDQ5NjQyNjA4OTYxMDY=,Cityline Commuter,0.0605514466125305
139,132,0,peak,14.75156805,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Anselmo - San Francisco,0.35338161642407
140,132,0,all_day,14.75156805,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Anselmo - San Francisco,0.35338161642407
141,132,1,offpeak,20.41302719,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Anselmo - San Francisco,0.350633980009873
142,132,1,peak,17.23606993,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Anselmo - San Francisco,0.350633980009873
143,132,1,all_day,19.03834615,04 - Oakland,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,San Anselmo - San Francisco,0.350633980009873
144,6,0,offpeak,11.58799768,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,Solano Town Center/East Tabor & Sunset,0.0618183996371315
145,6,0,peak,12.42532872,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,Solano Town Center/East Tabor & Sunset,0.0618183996371315
146,6,0,all_day,12.06073105,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,Solano Town Center/East Tabor & Sunset,0.0618183996371315
147,6,1,offpeak,14.28132889,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,Solano Town Center/East Tabor & Sunset,0.0577338582765962
148,6,1,peak,13.11701451,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,Solano Town Center/East Tabor & Sunset,0.0577338582765962
149,6,1,all_day,13.61016858,04 - Oakland,recot6qBamlOoLcrM,City of Fairfield,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1GUw==,Solano Town Center/East Tabor & Sunset,0.0577338582765962
150,ROUTEA,1,offpeak,18.92907644,05 - San Luis Obispo,reckp33bhAuZlmO1M,City of Solvang,aHR0cDovL2FwcC5tZWNhdHJhbi5jb20vdXJiL3dzL2ZlZWQvYzJsMFpUMXplWFowTzJOc2FXVnVkRDF6Wld4bU8yVjRjR2x5WlQwN2RIbHdaVDFuZEdaek8ydGxlVDAwTWpjd056UTBaVFk0TlRBek9UTXlNREl4TURkak56STBNRFJrTXpZeU5UTTRNekkwWXpJMA==,Express,0.162223244909474
151,ROUTEA,1,peak,18.54134368,05 - San Luis Obispo,reckp33bhAuZlmO1M,City of Solvang,aHR0cDovL2FwcC5tZWNhdHJhbi5jb20vdXJiL3dzL2ZlZWQvYzJsMFpUMXplWFowTzJOc2FXVnVkRDF6Wld4bU8yVjRjR2x5WlQwN2RIbHdaVDFuZEdaek8ydGxlVDAwTWpjd056UTBaVFk0TlRBek9UTXlNREl4TURkak56STBNRFJrTXpZeU5UTTRNekkwWXpJMA==,Express,0.162223244909474
152,ROUTEA,1,all_day,18.74310564,05 - San Luis Obispo,reckp33bhAuZlmO1M,City of Solvang,aHR0cDovL2FwcC5tZWNhdHJhbi5jb20vdXJiL3dzL2ZlZWQvYzJsMFpUMXplWFowTzJOc2FXVnVkRDF6Wld4bU8yVjRjR2x5WlQwN2RIbHdaVDFuZEdaek8ydGxlVDAwTWpjd056UTBaVFk0TlRBek9UTXlNREl4TURkak56STBNRFJrTXpZeU5UTTRNekkwWXpJMA==,Express,0.162223244909474
153,ROUTEA,0,offpeak,14.09489329,05 - San Luis Obispo,reckp33bhAuZlmO1M,City of Solvang,aHR0cDovL2FwcC5tZWNhdHJhbi5jb20vdXJiL3dzL2ZlZWQvYzJsMFpUMXplWFowTzJOc2FXVnVkRDF6Wld4bU8yVjRjR2x5WlQwN2RIbHdaVDFuZEdaek8ydGxlVDAwTWpjd056UTBaVFk0TlRBek9UTXlNREl4TURkak56STBNRFJrTXpZeU5UTTRNekkwWXpJMA==,Express,0.152981203024445
154,ROUTEA,0,peak,14.6706064,05 - San Luis Obispo,reckp33bhAuZlmO1M,City of Solvang,aHR0cDovL2FwcC5tZWNhdHJhbi5jb20vdXJiL3dzL2ZlZWQvYzJsMFpUMXplWFowTzJOc2FXVnVkRDF6Wld4bU8yVjRjR2x5WlQwN2RIbHdaVDFuZEdaek8ydGxlVDAwTWpjd056UTBaVFk0TlRBek9UTXlNREl4TURkak56STBNRFJrTXpZeU5UTTRNekkwWXpJMA==,Express,0.152981203024445
155,ROUTEA,0,all_day,14.32988945,05 - San Luis Obispo,reckp33bhAuZlmO1M,City of Solvang,aHR0cDovL2FwcC5tZWNhdHJhbi5jb20vdXJiL3dzL2ZlZWQvYzJsMFpUMXplWFowTzJOc2FXVnVkRDF6Wld4bU8yVjRjR2x5WlQwN2RIbHdaVDFuZEdaek8ydGxlVDAwTWpjd056UTBaVFk0TlRBek9UTXlNREl4TURkak56STBNRFJrTXpZeU5UTTRNekkwWXpJMA==,Express,0.152981203024445
156,C,1,offpeak,11.2929426,04 - Oakland,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,Jefferson | Central Napa,0.0626390041378511
157,C,1,peak,12.73604286,04 - Oakland,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,Jefferson | Central Napa,0.0626390041378511
158,C,1,all_day,12.15203289,04 - Oakland,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,Jefferson | Central Napa,0.0626390041378511
159,C,0,offpeak,10.4790432,04 - Oakland,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,Jefferson | Central Napa,0.0872785839033676
160,C,0,peak,9.02700669,04 - Oakland,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,Jefferson | Central Napa,0.0872785839033676
161,C,0,all_day,9.5404449,04 - Oakland,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,Jefferson | Central Napa,0.0872785839033676
162,4772,0,offpeak,17.97847538,06 - Fresno,rec6gNibVKjDVy4aX,City of Visalia,aHR0cHM6Ly92aXNhbGlhdHJhbnNpdC5pbmZvL0dURlM=, ,0.153795750637012
163,4772,0,peak,17.85074092,06 - Fresno,rec6gNibVKjDVy4aX,City of Visalia,aHR0cHM6Ly92aXNhbGlhdHJhbnNpdC5pbmZvL0dURlM=, ,0.153795750637012
164,4772,0,all_day,17.91149378,06 - Fresno,rec6gNibVKjDVy4aX,City of Visalia,aHR0cHM6Ly92aXNhbGlhdHJhbnNpdC5pbmZvL0dURlM=, ,0.153795750637012
165,4772,1,offpeak,19.39621964,06 - Fresno,rec6gNibVKjDVy4aX,City of Visalia,aHR0cHM6Ly92aXNhbGlhdHJhbnNpdC5pbmZvL0dURlM=, ,0.141824363298827
166,4772,1,peak,20.02407306,06 - Fresno,rec6gNibVKjDVy4aX,City of Visalia,aHR0cHM6Ly92aXNhbGlhdHJhbnNpdC5pbmZvL0dURlM=, ,0.141824363298827
167,4772,1,all_day,19.71709479,06 - Fresno,rec6gNibVKjDVy4aX,City of Visalia,aHR0cHM6Ly92aXNhbGlhdHJhbnNpdC5pbmZvL0dURlM=, ,0.141824363298827
168,11662,0,offpeak,53.97885465,08 - San Bernardino,reciWrBgYsAIm9eKK,City of Beaumont,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,Service from Beaumont to Redlands Transit Center and Loma Linda VA Hospital.,0.400591622416598
169,11662,0,peak,47.69759813,08 - San Bernardino,reciWrBgYsAIm9eKK,City of Beaumont,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,Service from Beaumont to Redlands Transit Center and Loma Linda VA Hospital.,0.400591622416598
170,11662,0,all_day,50.6442081,08 - San Bernardino,reciWrBgYsAIm9eKK,City of Beaumont,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,Service from Beaumont to Redlands Transit Center and Loma Linda VA Hospital.,0.400591622416598
171,11662,1,offpeak,35.0826041,08 - San Bernardino,reciWrBgYsAIm9eKK,City of Beaumont,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,Service from Beaumont to Redlands Transit Center and Loma Linda VA Hospital.,0.380259418022545
172,11662,1,peak,51.01266003,08 - San Bernardino,reciWrBgYsAIm9eKK,City of Beaumont,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,Service from Beaumont to Redlands Transit Center and Loma Linda VA Hospital.,0.380259418022545
173,11662,1,all_day,41.57387689,08 - San Bernardino,reciWrBgYsAIm9eKK,City of Beaumont,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,Service from Beaumont to Redlands Transit Center and Loma Linda VA Hospital.,0.380259418022545
174,2040,0,offpeak,19.04713531,06 - Fresno,rec6gNibVKjDVy4aX,City of Visalia,aHR0cHM6Ly92aXNhbGlhdHJhbnNpdC5pbmZvL0dURlM=, ,0.220165283357282
